produto,classificao_produto,id_produto,nom_municipio,cod_ibge,uf,regiao,ano,mes,data_inicial_final_semana,semana,dsc_nivel_comercializacao,valor_produto_kg
MILHO,EM GRÃOS,4742,SANTA ISABEL DO PARÁ-PA,1506500,PA,NORTE,2025,10,20-10-2025 - 24-10-2025,4,ATACADO,1.13
MILHO,EM GRÃOS,4742,SANTA MARIA DAS BARREIRAS-PA,1506583,PA,NORTE,2025,10,29-09-2025 - 03-10-2025,1,PREÇO RECEBIDO P/ PR,1.33
MILHO,EM GRÃOS,4742,SANTA MARIA DAS BARREIRAS-PA,1506583,PA,NORTE,2025,10,06-10-2025 - 10-10-2025,2,PREÇO RECEBIDO P/ PR,1.33
MILHO,EM GRÃOS,4742,SANTANA DO ARAGUAIA-PA,1506708,PA,NORTE,2025,10,20-10-2025 - 24-10-2025,4,PREÇO RECEBIDO P/ PR,0.97
MILHO,EM GRÃOS,4742,SANTANA DO ARAGUAIA-PA,1506708,PA,NORTE,2025,10,27-10-2025 - 31-10-2025,5,PREÇO RECEBIDO P/ PR,0.97
MILHO,EM GRÃOS,4742,SANTANA DO ARAGUAIA-PA,1506708,PA,NORTE,2025,10,27-10-2025 - 31-10-2025,5,ATACADO,1.0
MILHO,EM GRÃOS,4742,SANTANA DO ARAGUAIA-PA,1506708,PA,NORTE,2025,10,20-10-2025 - 24-10-2025,4,ATACADO,1.0
MILHO,EM GRÃOS,4742,SANTARÉM-PA,1506807,PA,NORTE,2025,10,27-10-2025 - 31-10-2025,5,ATACADO,1.42
MILHO,EM GRÃOS,4742,SANTARÉM-PA,1506807,PA,NORTE,2025,10,29-09-2025 - 03-10-2025,1,ATACADO,1.33
MILHO,EM GRÃOS,4742,SANTARÉM-PA,1506807,PA,NORTE,2025,10,27-10-2025 - 31-10-2025,5,PREÇO RECEBIDO P/ PR,1.08
MILHO,EM GRÃOS,4742,SANTARÉM-PA,1506807,PA,NORTE,2025,10,29-09-2025 - 03-10-2025,1,PREÇO RECEBIDO P/ PR,1.0
MILHO,EM GRÃOS,4742,SANTARÉM-PA,1506807,PA,NORTE,2025,10,06-10-2025 - 10-10-2025,2,PREÇO RECEBIDO P/ PR,1.0
MILHO,EM GRÃOS,4742,SANTARÉM-PA,1506807,PA,NORTE,2025,10,13-10-2025 - 17-10-2025,3,PREÇO RECEBIDO P/ PR,1.08
MILHO,EM GRÃOS,4742,SANTARÉM-PA,1506807,PA,NORTE,2025,10,20-10-2025 - 24-10-2025,4,PREÇO RECEBIDO P/ PR,1.08
MILHO,EM GRÃOS,4742,SANTARÉM-PA,1506807,PA,NORTE,2025,10,13-10-2025 - 17-10-2025,3,ATACADO,1.33
MILHO,EM GRÃOS,4742,SANTARÉM-PA,1506807,PA,NORTE,2025,10,06-10-2025 - 10-10-2025,2,ATACADO,1.33
MILHO,EM GRÃOS,4742,SANTARÉM-PA,1506807,PA,NORTE,2025,10,20-10-2025 - 24-10-2025,4,ATACADO,1.33
MILHO,EM GRÃOS,4742,ARIQUEMES-RO,1100023,RO,NORTE,2025,10,20-10-2025 - 24-10-2025,4,PREÇO RECEBIDO P/ PR,1.08
MILHO,EM GRÃOS,4742,ARIQUEMES-RO,1100023,RO,NORTE,2025,10,27-10-2025 - 31-10-2025,5,PREÇO RECEBIDO P/ PR,1.07
MILHO,EM GRÃOS,4742,ARIQUEMES-RO,1100023,RO,NORTE,2025,10,13-10-2025 - 17-10-2025,3,PREÇO RECEBIDO P/ PR,1.08
MILHO,EM GRÃOS,4742,ARIQUEMES-RO,1100023,RO,NORTE,2025,10,06-10-2025 - 10-10-2025,2,PREÇO RECEBIDO P/ PR,1.08
MILHO,EM GRÃOS,4742,ARIQUEMES-RO,1100023,RO,NORTE,2025,10,29-09-2025 - 03-10-2025,1,PREÇO RECEBIDO P/ PR,1.07
MILHO,EM GRÃOS,4742,CACOAL-RO,1100049,RO,NORTE,2025,10,20-10-2025 - 24-10-2025,4,PREÇO RECEBIDO P/ PR,1.13
MILHO,EM GRÃOS,4742,CACOAL-RO,1100049,RO,NORTE,2025,10,29-09-2025 - 03-10-2025,1,PREÇO RECEBIDO P/ PR,1.13
MILHO,EM GRÃOS,4742,CACOAL-RO,1100049,RO,NORTE,2025,10,06-10-2025 - 10-10-2025,2,PREÇO RECEBIDO P/ PR,1.13
MILHO,EM GRÃOS,4742,CACOAL-RO,1100049,RO,NORTE,2025,10,13-10-2025 - 17-10-2025,3,PREÇO RECEBIDO P/ PR,1.13
MILHO,EM GRÃOS,4742,CACOAL-RO,1100049,RO,NORTE,2025,10,27-10-2025 - 31-10-2025,5,PREÇO RECEBIDO P/ PR,1.09
MILHO,EM GRÃOS,4742,CACOAL-RO,1100049,RO,NORTE,2025,10,29-09-2025 - 03-10-2025,1,ATACADO,1.26
MILHO,EM GRÃOS,4742,CACOAL-RO,1100049,RO,NORTE,2025,10,13-10-2025 - 17-10-2025,3,ATACADO,1.27
MILHO,EM GRÃOS,4742,CACOAL-RO,1100049,RO,NORTE,2025,10,06-10-2025 - 10-10-2025,2,ATACADO,1.26
MILHO,EM GRÃOS,4742,CACOAL-RO,1100049,RO,NORTE,2025,10,20-10-2025 - 24-10-2025,4,ATACADO,1.27
MILHO,EM GRÃOS,4742,CACOAL-RO,1100049,RO,NORTE,2025,10,27-10-2025 - 31-10-2025,5,ATACADO,1.22
MILHO,EM GRÃOS,4742,COLORADO DO OESTE-RO,1100064,RO,NORTE,2025,10,27-10-2025 - 31-10-2025,5,PREÇO RECEBIDO P/ PR,1.17
MILHO,EM GRÃOS,4742,COLORADO DO OESTE-RO,1100064,RO,NORTE,2025,10,29-09-2025 - 03-10-2025,1,PREÇO RECEBIDO P/ PR,1.0
MILHO,EM GRÃOS,4742,COLORADO DO OESTE-RO,1100064,RO,NORTE,2025,10,06-10-2025 - 10-10-2025,2,PREÇO RECEBIDO P/ PR,1.08
MILHO,EM GRÃOS,4742,COLORADO DO OESTE-RO,1100064,RO,NORTE,2025,10,20-10-2025 - 24-10-2025,4,PREÇO RECEBIDO P/ PR,1.08
MILHO,EM GRÃOS,4742,COLORADO DO OESTE-RO,1100064,RO,NORTE,2025,10,13-10-2025 - 17-10-2025,3,PREÇO RECEBIDO P/ PR,1.08
MILHO,EM GRÃOS,4742,PORTO VELHO-RO,1100205,RO,NORTE,2025,10,20-10-2025 - 24-10-2025,4,ATACADO,1.37
MILHO,EM GRÃOS,4742,PORTO VELHO-RO,1100205,RO,NORTE,2025,10,06-10-2025 - 10-10-2025,2,ATACADO,1.37
MILHO,EM GRÃOS,4742,PORTO VELHO-RO,1100205,RO,NORTE,2025,10,27-10-2025 - 31-10-2025,5,ATACADO,1.32
MILHO,EM GRÃOS,4742,PORTO VELHO-RO,1100205,RO,NORTE,2025,10,29-09-2025 - 03-10-2025,1,ATACADO,1.37
MILHO,EM GRÃOS,4742,PORTO VELHO-RO,1100205,RO,NORTE,2025,10,13-10-2025 - 17-10-2025,3,ATACADO,1.37
MILHO,EM GRÃOS,4742,ROLIM DE MOURA-RO,1100288,RO,NORTE,2025,10,29-09-2025 - 03-10-2025,1,PREÇO RECEBIDO P/ PR,1.03
MILHO,EM GRÃOS,4742,ROLIM DE MOURA-RO,1100288,RO,NORTE,2025,10,06-10-2025 - 10-10-2025,2,PREÇO RECEBIDO P/ PR,1.05
MILHO,EM GRÃOS,4742,ROLIM DE MOURA-RO,1100288,RO,NORTE,2025,10,13-10-2025 - 17-10-2025,3,PREÇO RECEBIDO P/ PR,1.05
MILHO,EM GRÃOS,4742,ROLIM DE MOURA-RO,1100288,RO,NORTE,2025,10,27-10-2025 - 31-10-2025,5,PREÇO RECEBIDO P/ PR,1.08
MILHO,EM GRÃOS,4742,ROLIM DE MOURA-RO,1100288,RO,NORTE,2025,10,20-10-2025 - 24-10-2025,4,PREÇO RECEBIDO P/ PR,1.05
MILHO,EM GRÃOS,4742,VILHENA-RO,1100304,RO,NORTE,2025,10,06-10-2025 - 10-10-2025,2,PREÇO RECEBIDO P/ PR,1.07
MILHO,EM GRÃOS,4742,VILHENA-RO,1100304,RO,NORTE,2025,10,29-09-2025 - 03-10-2025,1,PREÇO RECEBIDO P/ PR,1.03
MILHO,EM GRÃOS,4742,VILHENA-RO,1100304,RO,NORTE,2025,10,20-10-2025 - 24-10-2025,4,PREÇO RECEBIDO P/ PR,1.07
MILHO,EM GRÃOS,4742,VILHENA-RO,1100304,RO,NORTE,2025,10,27-10-2025 - 31-10-2025,5,PREÇO RECEBIDO P/ PR,1.08
MILHO,EM GRÃOS,4742,VILHENA-RO,1100304,RO,NORTE,2025,10,13-10-2025 - 17-10-2025,3,PREÇO RECEBIDO P/ PR,1.08
MILHO,EM GRÃOS,4742,VILHENA-RO,1100304,RO,NORTE,2025,10,27-10-2025 - 31-10-2025,5,ATACADO,1.12
MILHO,EM GRÃOS,4742,VILHENA-RO,1100304,RO,NORTE,2025,10,29-09-2025 - 03-10-2025,1,ATACADO,1.17
MILHO,EM GRÃOS,4742,VILHENA-RO,1100304,RO,NORTE,2025,10,13-10-2025 - 17-10-2025,3,ATACADO,1.17
MILHO,EM GRÃOS,4742,VILHENA-RO,1100304,RO,NORTE,2025,10,20-10-2025 - 24-10-2025,4,ATACADO,1.17
MILHO,EM GRÃOS,4742,VILHENA-RO,1100304,RO,NORTE,2025,10,06-10-2025 - 10-10-2025,2,ATACADO,1.17
MILHO,EM GRÃOS,4742,BOA VISTA-RR,1400100,RR,NORTE,2025,10,20-10-2025 - 24-10-2025,4,PREÇO RECEBIDO P/ PR,1.3
MILHO,EM GRÃOS,4742,BOA VISTA-RR,1400100,RR,NORTE,2025,10,27-10-2025 - 31-10-2025,5,PREÇO RECEBIDO P/ PR,1.3
MILHO,EM GRÃOS,4742,BOA VISTA-RR,1400100,RR,NORTE,2025,10,29-09-2025 - 03-10-2025,1,PREÇO RECEBIDO P/ PR,1.56
MILHO,EM GRÃOS,4742,BOA VISTA-RR,1400100,RR,NORTE,2025,10,06-10-2025 - 10-10-2025,2,PREÇO RECEBIDO P/ PR,1.3
MILHO,EM GRÃOS,4742,BOA VISTA-RR,1400100,RR,NORTE,2025,10,13-10-2025 - 17-10-2025,3,PREÇO RECEBIDO P/ PR,1.3
MILHO,EM GRÃOS,4742,BOA VISTA-RR,1400100,RR,NORTE,2025,10,06-10-2025 - 10-10-2025,2,ATACADO,1.48
MILHO,EM GRÃOS,4742,BOA VISTA-RR,1400100,RR,NORTE,2025,10,29-09-2025 - 03-10-2025,1,ATACADO,1.56
MILHO,EM GRÃOS,4742,BOA VISTA-RR,1400100,RR,NORTE,2025,10,27-10-2025 - 31-10-2025,5,ATACADO,1.35
MILHO,EM GRÃOS,4742,BOA VISTA-RR,1400100,RR,NORTE,2025,10,20-10-2025 - 24-10-2025,4,ATACADO,1.44
MILHO,EM GRÃOS,4742,BOA VISTA-RR,1400100,RR,NORTE,2025,10,13-10-2025 - 17-10-2025,3,ATACADO,1.48
MILHO,EM GRÃOS,4742,ARAGUAÍNA-TO,1702109,TO,NORTE,2025,10,13-10-2025 - 17-10-2025,3,ATACADO,1.3
MILHO,EM GRÃOS,4742,ARAGUAÍNA-TO,1702109,TO,NORTE,2025,10,20-10-2025 - 24-10-2025,4,ATACADO,1.3
MILHO,EM GRÃOS,4742,ARAGUAÍNA-TO,1702109,TO,NORTE,2025,10,27-10-2025 - 31-10-2025,5,ATACADO,1.33
MILHO,EM GRÃOS,4742,ARAGUAÍNA-TO,1702109,TO,NORTE,2025,10,29-09-2025 - 03-10-2025,1,ATACADO,1.32
MILHO,EM GRÃOS,4742,ARAGUAÍNA-TO,1702109,TO,NORTE,2025,10,06-10-2025 - 10-10-2025,2,ATACADO,1.3
MILHO,EM GRÃOS,4742,CAMPOS LINDOS-TO,1703842,TO,NORTE,2025,10,13-10-2025 - 17-10-2025,3,PREÇO RECEBIDO P/ PR,0.9
MILHO,EM GRÃOS,4742,CAMPOS LINDOS-TO,1703842,TO,NORTE,2025,10,27-10-2025 - 31-10-2025,5,PREÇO RECEBIDO P/ PR,0.93
MILHO,EM GRÃOS,4742,CAMPOS LINDOS-TO,1703842,TO,NORTE,2025,10,20-10-2025 - 24-10-2025,4,PREÇO RECEBIDO P/ PR,0.91
MILHO,EM GRÃOS,4742,CAMPOS LINDOS-TO,1703842,TO,NORTE,2025,10,29-09-2025 - 03-10-2025,1,PREÇO RECEBIDO P/ PR,0.9
MILHO,EM GRÃOS,4742,CAMPOS LINDOS-TO,1703842,TO,NORTE,2025,10,06-10-2025 - 10-10-2025,2,PREÇO RECEBIDO P/ PR,0.9
MILHO,EM GRÃOS,4742,DIANÓPOLIS-TO,1707009,TO,NORTE,2025,10,06-10-2025 - 10-10-2025,2,PREÇO RECEBIDO P/ PR,0.9
MILHO,EM GRÃOS,4742,DIANÓPOLIS-TO,1707009,TO,NORTE,2025,10,29-09-2025 - 03-10-2025,1,PREÇO RECEBIDO P/ PR,0.9
MILHO,EM GRÃOS,4742,DIANÓPOLIS-TO,1707009,TO,NORTE,2025,10,13-10-2025 - 17-10-2025,3,PREÇO RECEBIDO P/ PR,0.9
MILHO,EM GRÃOS,4742,DIANÓPOLIS-TO,1707009,TO,NORTE,2025,10,20-10-2025 - 24-10-2025,4,PREÇO RECEBIDO P/ PR,0.91
MILHO,EM GRÃOS,4742,DIANÓPOLIS-TO,1707009,TO,NORTE,2025,10,27-10-2025 - 31-10-2025,5,PREÇO RECEBIDO P/ PR,0.93
MILHO,EM GRÃOS,4742,PEDRO AFONSO-TO,1716505,TO,NORTE,2025,10,06-10-2025 - 10-10-2025,2,PREÇO RECEBIDO P/ PR,0.9
MILHO,EM GRÃOS,4742,PEDRO AFONSO-TO,1716505,TO,NORTE,2025,10,13-10-2025 - 17-10-2025,3,PREÇO RECEBIDO P/ PR,0.9
MILHO,EM GRÃOS,4742,PEDRO AFONSO-TO,1716505,TO,NORTE,2025,10,29-09-2025 - 03-10-2025,1,PREÇO RECEBIDO P/ PR,0.9
MILHO,EM GRÃOS,4742,PEDRO AFONSO-TO,1716505,TO,NORTE,2025,10,27-10-2025 - 31-10-2025,5,PREÇO RECEBIDO P/ PR,0.93
MILHO,EM GRÃOS,4742,PEDRO AFONSO-TO,1716505,TO,NORTE,2025,10,20-10-2025 - 24-10-2025,4,PREÇO RECEBIDO P/ PR,0.91
MILHO,EM GRÃOS,4742,PORTO NACIONAL-TO,1718204,TO,NORTE,2025,10,29-09-2025 - 03-10-2025,1,PREÇO RECEBIDO P/ PR,0.9
MILHO,EM GRÃOS,4742,PORTO NACIONAL-TO,1718204,TO,NORTE,2025,10,13-10-2025 - 17-10-2025,3,PREÇO RECEBIDO P/ PR,0.9
MILHO,EM GRÃOS,4742,PORTO NACIONAL-TO,1718204,TO,NORTE,2025,10,27-10-2025 - 31-10-2025,5,PREÇO RECEBIDO P/ PR,0.93
MILHO,EM GRÃOS,4742,PORTO NACIONAL-TO,1718204,TO,NORTE,2025,10,20-10-2025 - 24-10-2025,4,PREÇO RECEBIDO P/ PR,0.91
MILHO,EM GRÃOS,4742,PORTO NACIONAL-TO,1718204,TO,NORTE,2025,10,06-10-2025 - 10-10-2025,2,PREÇO RECEBIDO P/ PR,0.9
MILHO,EM GRÃOS,4742,RIO BRANCO-AC,1200401,AC,NORTE,2025,11,24-11-2025 - 28-11-2025,4,ATACADO,1.73
MILHO,EM GRÃOS,4742,RIO BRANCO-AC,1200401,AC,NORTE,2025,11,17-11-2025 - 21-11-2025,3,ATACADO,1.71
MILHO,EM GRÃOS,4742,RIO BRANCO-AC,1200401,AC,NORTE,2025,11,10-11-2025 - 14-11-2025,2,ATACADO,1.71
MILHO,EM GRÃOS,4742,RIO BRANCO-AC,1200401,AC,NORTE,2025,11,03-11-2025 - 07-11-2025,1,ATACADO,1.71
MILHO,EM GRÃOS,4742,RIO BRANCO-AC,1200401,AC,NORTE,2025,11,17-11-2025 - 21-11-2025,3,PREÇO RECEBIDO P/ PR,1.64
MILHO,EM GRÃOS,4742,RIO BRANCO-AC,1200401,AC,NORTE,2025,11,24-11-2025 - 28-11-2025,4,PREÇO RECEBIDO P/ PR,1.64
MILHO,EM GRÃOS,4742,RIO BRANCO-AC,1200401,AC,NORTE,2025,11,10-11-2025 - 14-11-2025,2,PREÇO RECEBIDO P/ PR,1.64
MILHO,EM GRÃOS,4742,RIO BRANCO-AC,1200401,AC,NORTE,2025,11,03-11-2025 - 07-11-2025,1,PREÇO RECEBIDO P/ PR,1.6
MILHO,EM GRÃOS,4742,MANAUS-AM,1302603,AM,NORTE,2025,11,17-11-2025 - 21-11-2025,3,ATACADO,1.38
MILHO,EM GRÃOS,4742,MANAUS-AM,1302603,AM,NORTE,2025,11,10-11-2025 - 14-11-2025,2,ATACADO,1.38
MILHO,EM GRÃOS,4742,MANAUS-AM,1302603,AM,NORTE,2025,11,03-11-2025 - 07-11-2025,1,ATACADO,1.38
MILHO,EM GRÃOS,4742,MANAUS-AM,1302603,AM,NORTE,2025,11,24-11-2025 - 28-11-2025,4,ATACADO,1.42
MILHO,EM GRÃOS,4742,ITAUBAL-AP,1600253,AP,NORTE,2025,11,17-11-2025 - 21-11-2025,3,PREÇO RECEBIDO P/ PR,1.17
MILHO,EM GRÃOS,4742,ITAUBAL-AP,1600253,AP,NORTE,2025,11,10-11-2025 - 14-11-2025,2,PREÇO RECEBIDO P/ PR,1.13
MILHO,EM GRÃOS,4742,ITAUBAL-AP,1600253,AP,NORTE,2025,11,24-11-2025 - 28-11-2025,4,PREÇO RECEBIDO P/ PR,1.17
MILHO,EM GRÃOS,4742,MACAPÁ-AP,1600303,AP,NORTE,2025,11,10-11-2025 - 14-11-2025,2,PREÇO RECEBIDO P/ PR,1.17
MILHO,EM GRÃOS,4742,MACAPÁ-AP,1600303,AP,NORTE,2025,11,17-11-2025 - 21-11-2025,3,PREÇO RECEBIDO P/ PR,1.17
MILHO,EM GRÃOS,4742,MACAPÁ-AP,1600303,AP,NORTE,2025,11,24-11-2025 - 28-11-2025,4,PREÇO RECEBIDO P/ PR,1.17
MILHO,EM GRÃOS,4742,MACAPÁ-AP,1600303,AP,NORTE,2025,11,24-11-2025 - 28-11-2025,4,ATACADO,1.5
MILHO,EM GRÃOS,4742,MACAPÁ-AP,1600303,AP,NORTE,2025,11,17-11-2025 - 21-11-2025,3,ATACADO,1.46
MILHO,EM GRÃOS,4742,MACAPÁ-AP,1600303,AP,NORTE,2025,11,10-11-2025 - 14-11-2025,2,ATACADO,1.5
MILHO,EM GRÃOS,4742,DOM ELISEU-PA,1502939,PA,NORTE,2025,11,24-11-2025 - 28-11-2025,4,ATACADO,1.07
MILHO,EM GRÃOS,4742,DOM ELISEU-PA,1502939,PA,NORTE,2025,11,10-11-2025 - 14-11-2025,2,ATACADO,1.07
MILHO,EM GRÃOS,4742,DOM ELISEU-PA,1502939,PA,NORTE,2025,11,03-11-2025 - 07-11-2025,1,ATACADO,1.08
MILHO,EM GRÃOS,4742,DOM ELISEU-PA,1502939,PA,NORTE,2025,11,17-11-2025 - 21-11-2025,3,ATACADO,1.07
MILHO,EM GRÃOS,4742,DOM ELISEU-PA,1502939,PA,NORTE,2025,11,17-11-2025 - 21-11-2025,3,PREÇO RECEBIDO P/ PR,1.03
MILHO,EM GRÃOS,4742,DOM ELISEU-PA,1502939,PA,NORTE,2025,11,10-11-2025 - 14-11-2025,2,PREÇO RECEBIDO P/ PR,1.03
MILHO,EM GRÃOS,4742,DOM ELISEU-PA,1502939,PA,NORTE,2025,11,24-11-2025 - 28-11-2025,4,PREÇO RECEBIDO P/ PR,1.03
MILHO,EM GRÃOS,4742,DOM ELISEU-PA,1502939,PA,NORTE,2025,11,03-11-2025 - 07-11-2025,1,PREÇO RECEBIDO P/ PR,1.04
MILHO,EM GRÃOS,4742,MONTE ALEGRE-PA,1504802,PA,NORTE,2025,11,24-11-2025 - 28-11-2025,4,PREÇO RECEBIDO P/ PR,1.58
MILHO,EM GRÃOS,4742,MONTE ALEGRE-PA,1504802,PA,NORTE,2025,11,03-11-2025 - 07-11-2025,1,PREÇO RECEBIDO P/ PR,1.42
MILHO,EM GRÃOS,4742,MONTE ALEGRE-PA,1504802,PA,NORTE,2025,11,10-11-2025 - 14-11-2025,2,PREÇO RECEBIDO P/ PR,1.5
MILHO,EM GRÃOS,4742,MONTE ALEGRE-PA,1504802,PA,NORTE,2025,11,17-11-2025 - 21-11-2025,3,PREÇO RECEBIDO P/ PR,1.5
MILHO,EM GRÃOS,4742,PARAGOMINAS-PA,1505502,PA,NORTE,2025,11,03-11-2025 - 07-11-2025,1,PREÇO RECEBIDO P/ PR,1.04
MILHO,EM GRÃOS,4742,PARAGOMINAS-PA,1505502,PA,NORTE,2025,11,10-11-2025 - 14-11-2025,2,ATACADO,1.07
MILHO,EM GRÃOS,4742,PARAGOMINAS-PA,1505502,PA,NORTE,2025,11,17-11-2025 - 21-11-2025,3,ATACADO,1.07
MILHO,EM GRÃOS,4742,PARAGOMINAS-PA,1505502,PA,NORTE,2025,11,24-11-2025 - 28-11-2025,4,ATACADO,1.07
MILHO,EM GRÃOS,4742,PARAGOMINAS-PA,1505502,PA,NORTE,2025,11,03-11-2025 - 07-11-2025,1,ATACADO,1.08
MILHO,EM GRÃOS,4742,PARAGOMINAS-PA,1505502,PA,NORTE,2025,11,10-11-2025 - 14-11-2025,2,PREÇO RECEBIDO P/ PR,1.03
MILHO,EM GRÃOS,4742,PARAGOMINAS-PA,1505502,PA,NORTE,2025,11,17-11-2025 - 21-11-2025,3,PREÇO RECEBIDO P/ PR,1.03
MILHO,EM GRÃOS,4742,PARAGOMINAS-PA,1505502,PA,NORTE,2025,11,24-11-2025 - 28-11-2025,4,PREÇO RECEBIDO P/ PR,1.03
MILHO,EM GRÃOS,4742,REDENÇÃO-PA,1506138,PA,NORTE,2025,11,24-11-2025 - 28-11-2025,4,ATACADO,1.0
MILHO,EM GRÃOS,4742,REDENÇÃO-PA,1506138,PA,NORTE,2025,11,10-11-2025 - 14-11-2025,2,ATACADO,1.0
MILHO,EM GRÃOS,4742,REDENÇÃO-PA,1506138,PA,NORTE,2025,11,03-11-2025 - 07-11-2025,1,ATACADO,1.0
MILHO,EM GRÃOS,4742,REDENÇÃO-PA,1506138,PA,NORTE,2025,11,17-11-2025 - 21-11-2025,3,ATACADO,1.0
MILHO,EM GRÃOS,4742,SANTA ISABEL DO PARÁ-PA,1506500,PA,NORTE,2025,11,17-11-2025 - 21-11-2025,3,ATACADO,1.13
MILHO,EM GRÃOS,4742,SANTA ISABEL DO PARÁ-PA,1506500,PA,NORTE,2025,11,24-11-2025 - 28-11-2025,4,ATACADO,1.13
MILHO,EM GRÃOS,4742,SANTA ISABEL DO PARÁ-PA,1506500,PA,NORTE,2025,11,03-11-2025 - 07-11-2025,1,ATACADO,1.14
MILHO,EM GRÃOS,4742,SANTA ISABEL DO PARÁ-PA,1506500,PA,NORTE,2025,11,10-11-2025 - 14-11-2025,2,ATACADO,1.13
MILHO,EM GRÃOS,4742,SANTA MARIA DAS BARREIRAS-PA,1506583,PA,NORTE,2025,11,24-11-2025 - 28-11-2025,4,PREÇO RECEBIDO P/ PR,1.25
MILHO,EM GRÃOS,4742,SANTA MARIA DAS BARREIRAS-PA,1506583,PA,NORTE,2025,11,17-11-2025 - 21-11-2025,3,PREÇO RECEBIDO P/ PR,1.25
MILHO,EM GRÃOS,4742,SANTA MARIA DAS BARREIRAS-PA,1506583,PA,NORTE,2025,11,10-11-2025 - 14-11-2025,2,PREÇO RECEBIDO P/ PR,1.25
MILHO,EM GRÃOS,4742,SANTA MARIA DAS BARREIRAS-PA,1506583,PA,NORTE,2025,11,03-11-2025 - 07-11-2025,1,PREÇO RECEBIDO P/ PR,1.25
MILHO,EM GRÃOS,4742,SANTANA DO ARAGUAIA-PA,1506708,PA,NORTE,2025,11,03-11-2025 - 07-11-2025,1,PREÇO RECEBIDO P/ PR,0.97
MILHO,EM GRÃOS,4742,SANTANA DO ARAGUAIA-PA,1506708,PA,NORTE,2025,11,24-11-2025 - 28-11-2025,4,PREÇO RECEBIDO P/ PR,0.97
MILHO,EM GRÃOS,4742,SANTANA DO ARAGUAIA-PA,1506708,PA,NORTE,2025,11,17-11-2025 - 21-11-2025,3,PREÇO RECEBIDO P/ PR,0.97
MILHO,EM GRÃOS,4742,SANTANA DO ARAGUAIA-PA,1506708,PA,NORTE,2025,11,10-11-2025 - 14-11-2025,2,PREÇO RECEBIDO P/ PR,0.97
MILHO,EM GRÃOS,4742,SANTANA DO ARAGUAIA-PA,1506708,PA,NORTE,2025,11,10-11-2025 - 14-11-2025,2,ATACADO,1.0
MILHO,EM GRÃOS,4742,SANTANA DO ARAGUAIA-PA,1506708,PA,NORTE,2025,11,17-11-2025 - 21-11-2025,3,ATACADO,1.0
MILHO,EM GRÃOS,4742,SANTANA DO ARAGUAIA-PA,1506708,PA,NORTE,2025,11,24-11-2025 - 28-11-2025,4,ATACADO,1.0
MILHO,EM GRÃOS,4742,SANTANA DO ARAGUAIA-PA,1506708,PA,NORTE,2025,11,03-11-2025 - 07-11-2025,1,ATACADO,1.0
MILHO,EM GRÃOS,4742,SANTARÉM-PA,1506807,PA,NORTE,2025,11,24-11-2025 - 28-11-2025,4,ATACADO,1.42
MILHO,EM GRÃOS,4742,SANTARÉM-PA,1506807,PA,NORTE,2025,11,24-11-2025 - 28-11-2025,4,PREÇO RECEBIDO P/ PR,1.12
MILHO,EM GRÃOS,4742,SANTARÉM-PA,1506807,PA,NORTE,2025,11,17-11-2025 - 21-11-2025,3,PREÇO RECEBIDO P/ PR,1.08
MILHO,EM GRÃOS,4742,SANTARÉM-PA,1506807,PA,NORTE,2025,11,10-11-2025 - 14-11-2025,2,PREÇO RECEBIDO P/ PR,1.08
MILHO,EM GRÃOS,4742,SANTARÉM-PA,1506807,PA,NORTE,2025,11,03-11-2025 - 07-11-2025,1,PREÇO RECEBIDO P/ PR,1.08
MILHO,EM GRÃOS,4742,SANTARÉM-PA,1506807,PA,NORTE,2025,11,10-11-2025 - 14-11-2025,2,ATACADO,1.42
MILHO,EM GRÃOS,4742,SANTARÉM-PA,1506807,PA,NORTE,2025,11,17-11-2025 - 21-11-2025,3,ATACADO,1.42
MILHO,EM GRÃOS,4742,SANTARÉM-PA,1506807,PA,NORTE,2025,11,03-11-2025 - 07-11-2025,1,ATACADO,1.42
MILHO,EM GRÃOS,4742,ARIQUEMES-RO,1100023,RO,NORTE,2025,11,10-11-2025 - 14-11-2025,2,PREÇO RECEBIDO P/ PR,1.02
MILHO,EM GRÃOS,4742,ARIQUEMES-RO,1100023,RO,NORTE,2025,11,03-11-2025 - 07-11-2025,1,PREÇO RECEBIDO P/ PR,1.07
MILHO,EM GRÃOS,4742,ARIQUEMES-RO,1100023,RO,NORTE,2025,11,17-11-2025 - 21-11-2025,3,PREÇO RECEBIDO P/ PR,1.07
MILHO,EM GRÃOS,4742,CACOAL-RO,1100049,RO,NORTE,2025,11,17-11-2025 - 21-11-2025,3,PREÇO RECEBIDO P/ PR,1.08
MILHO,EM GRÃOS,4742,CACOAL-RO,1100049,RO,NORTE,2025,11,10-11-2025 - 14-11-2025,2,PREÇO RECEBIDO P/ PR,1.08
MILHO,EM GRÃOS,4742,CACOAL-RO,1100049,RO,NORTE,2025,11,03-11-2025 - 07-11-2025,1,PREÇO RECEBIDO P/ PR,1.08
MILHO,EM GRÃOS,4742,CACOAL-RO,1100049,RO,NORTE,2025,11,10-11-2025 - 14-11-2025,2,ATACADO,1.22
MILHO,EM GRÃOS,4742,CACOAL-RO,1100049,RO,NORTE,2025,11,17-11-2025 - 21-11-2025,3,ATACADO,1.22
